"titulo";"url_noticia";"tag";"texto";"url_imagen";"periodista";"tiempo";"fecha_captura"
"   Proyecto pasa a votación en la Sala esta tarde: comisión mixta repone indicaciones de multa y reajuste de votos ";"/politica/noticia/proyecto-pasa-a-votacion-en-la-sala-esta-tarde-comision-mixta-repone-indicaciones-de-multa-y-reajuste-de-votos/TEXIXBBLM5GKFKQNWRMOKQ424M/";"Reforma electoral ";"Se votó en un informe separado la incorporación de canales regionales y locales a la indicación que regula la campaña electoral en internet.";"https://www.latercera.com/resizer/aINTwV6jEibT4LJ-ry1hB_a2N2w=/375x250/smart/cloudfront-us-east-1.images.arcpublishing.com/copesa/ASQK6WFGOFGSTI57XLREI7K4JU.jpg";"Shelmmy Carvajal";" Hace 18 horas ";"2024-07-10"
"   Los Porsche Boxster y Cayman ya tienen fecha de caducidad";"/mtonline/noticia/los-porsche-boxster-y-cayman-ya-tienen-fecha-de-caducidad/AIX2NY2FZZGXBHBUEJMQ3IVRIA/";"Noticias ";"Así lo confirmó el director de producción de Porsche.";"https://www.latercera.com/resizer/EdoadJ8ujmihXbvCDmGi4tsWI8g=/375x250/smart/cloudfront-us-east-1.images.arcpublishing.com/copesa/D23BRDWCB5GRXA7ZBGBUF2TBMY.png";"Lorena Gallardo Gil";" Hace 18 horas ";"2024-07-10"
"   “¿Genio, tú duermes con la lamparita?”: las insólitas preguntas que descolocaron a James Rodríguez ";"/el-deportivo/noticia/genio-tu-duermes-con-la-lamparita-las-insolitas-preguntas-que-descolocaron-a-james-rodriguez/WJZSZKH7KBAPJONNZL5OSMNQ2I/";"Fútbol ";"El volante colombiano enfrentó un particular interrogatorio de un periodista de su país, quien no dudó en ensalzarlo hasta el hartazgo tras su actuación en esta Copa América.";"https://www.latercera.com/resizer/kgYhnOVEGp7f5XWBXb4tjPw-gNs=/375x250/smart/cloudfront-us-east-1.images.arcpublishing.com/copesa/MWVSQUER3B23JHBMDDEW62RHCY.jpg";"Carlos González Lucay";" Hace 18 horas ";"2024-07-10"
"   ¿Cómo escaló la tensión entre gobierno y PC? Detalles de la pugna oficialista por allanamiento en Villa Francia ";"/politica/noticia/como-escalo-la-tension-entre-gobierno-y-pc-detalles-de-la-pugna-oficialista-por-allanamiento-en-villa-francia/CXZNOQE6QNBK7G2FCFF4SCOPEU/";"Carolina Tohá ";"Desde la colectividad liderada por Lautaro Carmona pidieron transparencia al Ministerio del Interior en relación al operativo policial, mientras que la ministra Carolina Tohá exigió no acusar montajes sin evidencia.";"https://www.latercera.com/resizer/lOsWvEdxjTThgFc99I4cz5z-jEc=/375x250/smart/cloudfront-us-east-1.images.arcpublishing.com/copesa/5IOCES6KHFDOLKMWNQFT7NA2OU.jpg";"Alonso Aranda";" Hace 18 horas ";"2024-07-10"
"   Ley de Etiquetado de Alcoholes: qué significan los sellos y cuándo será el cambio";"/servicios/noticia/ley-de-etiquetado-de-alcoholes-que-significan-los-sellos-y-en-que-fechas-es-el-cambio/6UGGHVBGRVBBFDY5NVAKOU7YXU/";"Ley ";"La normativa señala que son los mismos fabricantes e importadores de las bebidas alcohólicas quienes deben encargarse de adherir los sellos.";"https://www.latercera.com/resizer/O05YVuUuMhDcbtaYEovpM3e_Cwk=/375x250/smart/cloudfront-us-east-1.images.arcpublishing.com/copesa/5JA2I2K4FBDJPFKCVW6RGJRILY.jpg";"María José Gómez";" Hace 18 horas ";"2024-07-10"
"   Científicos chilenos descubren una dieta capaz de frenar el envejecimiento del cerebro";"/que-pasa/noticia/cientificos-chilenos-descubren-una-dieta-capaz-de-frenar-el-envejecimiento-del-cerebro/NDPO74MUDFFORERG6NISPADFIA/";"Ciencia ";"A través de un estudio, descubrieron qué es preferible comer para desacelerar el deterioro cognitivo que aparece en edad avanzada.";"https://www.latercera.com/resizer/WKZ3lgh9oOd_Hh-InFxGpIOL_Os=/375x250/smart/filters:focal(4297x2036:4307x2026)/cloudfront-us-east-1.images.arcpublishing.com/copesa/5UNVAP5FMSLSNDKQKYQQX3QOCI.jpg";"Francisco  Corvalán";" Hace 18 horas ";"2024-07-10"
"   Jerome Powell afirma que la economía EEUU ya no está sobrecalentada";"/pulso/noticia/jerome-powell-afirma-que-mas-buenos-datos-reforzarian-argumentos-para-una-baja-de-tasas/6RAI7OAAURHD7MWPDT4OYDFFFQ/";"Tasas ";"La Reserva Federal ha mantenido su tasa de política monetaria en el rango del 5,25% al ​​5,5% desde julio de 2023.";"https://www.latercera.com/resizer/9WHsR3O4PQqGiy0GY8sSlQd6pgo=/375x250/smart/cloudfront-us-east-1.images.arcpublishing.com/copesa/DKIOPPOA4FKJNONMFUYQF35A7Q.jpg";"Agencia Reuters";" Hace 18 horas ";"2024-07-10"
"   “Le Risque”: mira el nuevo videoclip del nuevo single de King Gizzard & The Lizard Wizard cargado al folk rock";"/culto/2024/07/09/le-risque-mira-el-nuevo-videoclip-del-nuevo-single-de-king-gizzard-the-lizard-wizard-cargado-al-folk-rock/";"Música ";"Se trata de un adelanto de su próximo álbum, Flight b741, el número 26 de su extensa discografía, el que saldrá a la venta el próximo 9 de agosto. El video muestra a los músicos haciendo de las suyas en un hangar.";"https://www.latercera.com/resizer/xpDS6AsgRXMYSnb95vvnsTNyKcU=/375x250/smart/cloudfront-us-east-1.images.arcpublishing.com/copesa/SR5LZ4YGSZDJ5EL77OQDPSNG3A.jpg";"Equipo de Culto";" Hace 18 horas ";"2024-07-10"
"   Mirada Paula: una mirada íntima al uso del fieltro";"/paula/mirada-paula-una-mirada-intima-al-uso-del-fieltro-2/";"Tiempo Libre ";NA;"https://www.latercera.com/resizer/mtIU6AETw0Ta6crcYzpy3RTnO4Y=/375x250/smart/cloudfront-us-east-1.images.arcpublishing.com/copesa/BOMSM76USVBWJNHR3WF5U2UONQ.jpg";"Por Manuela Jobet / Fotos: Alejandra González";" Hace 18 horas ";"2024-07-10"
"   Un joven fue ejecutado públicamente en Corea del Norte por distribuir K-pop, según un informe de desertores";"/tendencias/noticia/un-joven-fue-ejecutado-publicamente-en-corea-del-norte-por-distribuir-k-pop-segun-un-informe-de-desertores/QOKB6D74ORAEJC52JFX67ZBLDE/";"Corea del Norte ";"El documento reúne los testimonios de 649 desertores norcoreanos. Desde el régimen de Kim Jong Un prohíben “la ideología y la cultura reaccionarias”.";"https://www.latercera.com/resizer/7mZULZvgDPGFGtlkHr7_D1ckq1Q=/375x250/smart/cloudfront-us-east-1.images.arcpublishing.com/copesa/QXTOGFUOIZBZDBSGCBJEGHV5SM.jpg";"Alexis Paiva Mack";" Hace 18 horas ";"2024-07-10"
"   Estos son los alimentos que más han subido de precio en 2024";"/pulso/noticia/estos-son-los-alimentos-que-mas-han-subido-de-precio-en-2024/3XIC2Q3HHBA3PMDRJQ4RCT4VN4/";"IPC ";"En lo que va del año la inflación ha subido un 2,4% según datos entregados por el INE este lunes.";"https://www.latercera.com/resizer/LFF0Cyv2PbXF2mcNTHi5AG6wLzc=/375x250/smart/cloudfront-us-east-1.images.arcpublishing.com/copesa/ERBR7UTXP5E3FIPUNC5NRNMGQA.jpg";"Sofía Aravena";" Hace 18 horas ";"2024-07-10"
"   Quién es “el Crook”, el peligroso líder de la Mara Salvatrucha que estaría vinculado al gobierno de Bukele";"/tendencias/noticia/quien-es-el-crook-el-peligroso-lider-de-la-mara-salvatrucha-que-estaria-vinculado-al-gobierno-de-bukele/4NAT6UEFZJEV5PDIPIG4GIJAFE/";"Nayib Bukele ";"Elmer Canales Rivera, el segundo al mando de la Mara Salvatrucha (MS-13), prestará su declaración hoy en Estados Unidos, en el juicio donde enfrentará cuatro cargos de terrorismo.";"https://www.latercera.com/resizer/mJX7dgpLkiCM2Vw-yhTayB06sYk=/375x250/smart/cloudfront-us-east-1.images.arcpublishing.com/copesa/6N3LAODN2RHMPMAYWPBRFT2UWU.jpg";"Nicole Iporre";" Hace 18 horas ";"2024-07-10"
"   “Es un polvorín sísmico”: el día que Valparaíso vivió el terremoto más devastador del país y la posibilidad que ocurra de nuevo";"/que-pasa/noticia/es-un-polvorin-sismico-el-dia-que-valparaiso-vivio-el-terremoto-mas-devastador-del-pais-y-la-posibilidad-que-ocurra-de-nuevo/3LUHNCMUUVF4FIVI4A6QZGEM5Y/";"Ciencia ";"El 8 de julio se cumplió un nuevo aniversario del hasta hoy considerado el peor terremoto del registro sismológico nacional.";"https://www.latercera.com/resizer/GcZVPFz57tYmihmxDJckZUdJhfs=/375x250/smart/cloudfront-us-east-1.images.arcpublishing.com/copesa/YEZUEJS5DVD2VK3NOMPVEMHLOI.jpg";"Carlos Montes";" Hace 18 horas ";"2024-07-10"
"   Atacan sede del Frente Amplio en Santiago con pintura y rayados";"/nacional/noticia/atacan-sede-del-frente-amplio-en-santiago-con-pintura-y-rayados/U5QJELPNMZAE7CJUFPXZP2NS2I/";"Policial ";"En la fachada del inmueble escribieron “traidores” y “social fascista” junto a un dibujo de la representación de una estrella con una A en el centro.";"https://www.latercera.com/resizer/Cy4r0WpZxBwNT2gyGlAwM8nLxJQ=/375x250/smart/cloudfront-us-east-1.images.arcpublishing.com/copesa/CHJAHCI47NCPRJNXUPYPRHSZ5A.jpg";"José Navarrete";" Hace 18 horas ";"2024-07-10"
"   Tohá escala tensión con PC por operativo en Villa Francia y apunta a que “se manipula una historia ligada a los  DD.HH.” para un delito";"/politica/noticia/toha-escala-tension-con-pc-por-operativo-en-villa-francia-y-apunta-a-que-se-manipula-una-historia-ligada-a-los-ddhh-para-un-delito/OCMULE236FED3H4PNBMSRXH2CM/";"Villa Francia ";"La ministra del Interior dijo que, a su parecer, el PC “es un partido que ha tomado una línea política complicada"".";"https://www.latercera.com/resizer/i7CtLcMMbeeX-zVcKJyjH-LCJZs=/375x250/smart/cloudfront-us-east-1.images.arcpublishing.com/copesa/FXURIFPU4VC4JCUQ4X33RN6MAM.jpg";"Paula Pareja";" Hace 19 horas ";"2024-07-10"
"   Presidente Boric resalta a las cooperativas por su rol en la economía: “La competencia no es el único y exclusivo camino”";"/pulso/noticia/presidente-boric-restala-a-las-cooperativas-por-su-rol-en-la-economia-la-competencia-no-es-el-unico-y-exclusivo-camino/ZALZUSPKDZAOVFUHMUTR5IC4YQ/";"Economía ";"El presidente Gabriel Boric, en el marco del mes de las cooperativas, destacó los avances del gobierno con estas organización y apuntó a los desafíos que quedan pendientes.";"https://www.latercera.com/resizer/RvAL2Vor12NeELuH55rkLoYUGPE=/375x250/smart/cloudfront-us-east-1.images.arcpublishing.com/copesa/3ECSPJII6QVLN77EQ42CCVEYXQ.jpg";"Emiliano Carrizo";" Hace 19 horas ";"2024-07-10"
"   Una trampa mortal en la sierra: la historia del mítico Combate de La Concepción (y por qué fue tan brutal)";"/culto/2024/07/09/una-trampa-mortal-en-la-sierra-la-historia-del-mitico-combate-de-la-concepcion-y-por-que-fue-tan-brutal/";"Historia ";"Justo el día en que los 77 soldados de la 4º compañía del regimiento “Chacabuco” iban a retirarse del pueblo de Concepción, en la sierra peruana, fueron emboscados por un número muy superior de enemigos. Estos eran liderados por un carismático y particular caudillo. ¿Qué hacían tan pocos efectivos ese día?, ¿por qué fueron tan salvajemente atacados? En Culto revisamos esta recordada acción de la Guerra del Pacífico de la mano de un historiador chileno y otro peruano.";"https://www.latercera.com/resizer/5WnSzcI0z_FjIZf9aySA_IIoZxY=/375x250/smart/cloudfront-us-east-1.images.arcpublishing.com/copesa/X7CGV7N6KNGBLLKX76SV4PL4AY.jpg";"Felipe Retamal y Pablo Retamal N.";" Hace 19 horas ";"2024-07-10"
"   NOAA anuncia para septiembre la llegada de un nuevo fenómeno climático extremo: así afectará al país";"/que-pasa/noticia/noaa-anuncia-para-septiembre-la-llegada-de-un-nuevo-fenomeno-climatico-extremo-asi-afectara-al-pais/FL7KQQQDVRFGPLJL6LKOCVOGV4/";"Medioambiente ";"Para que sea declarado oficialmente, las temperaturas en el Océano Pacífico central deben permanecer por debajo de 0,5 °C de lo normal durante al menos tres meses seguidos, situación que probablemente sucederá durante el próximo trimestre.";"https://www.latercera.com/resizer/el4_q7zTTKFz9U2XoWxVQS60uCE=/375x250/smart/cloudfront-us-east-1.images.arcpublishing.com/copesa/3UFZP3L3QJCXZNNLKNL2LQ2D7M.jpg";"Carlos Montes";" Hace 19 horas ";"2024-07-10"
"   Pedro Pascal da la pelea en el Coliseo: mira el vibrante trailer de Gladiador II";"/culto/2024/07/09/pedro-pascal-da-la-pelea-en-el-coliseo-mira-el-vibrante-trailer-de-gladiador-ii/";"Cine ";"El actor chileno se enfrenta a Paul Mescal en el primer adelanto de la secuela dirigida por Ridley Scott. Denzel Washington asume otro rol clave y Connie Nielsen y Derek Jacobi retoman sus personajes.";"https://www.latercera.com/resizer/k7w1BdWLVlIOfZyFFl8ECCyo8dw=/375x250/smart/cloudfront-us-east-1.images.arcpublishing.com/copesa/UQNJSWWW7RHIXPXCPGUC27HVRM.jpg";"Equipo de Culto";" Hace 19 horas ";"2024-07-10"
"   Ad portas de que se discuta la reforma electoral: gobierno trabaja en un acuerdo para que se reponga la multa por sufragio ";"/politica/noticia/ad-portas-de-que-se-discuta-la-reforma-electoral-gobierno-trabaja-en-un-acuerdo-para-que-se-reponga-la-multa-por-no-sufragar/PPXKE3PIVVEVVHRPEGSJHPIUQY/";"Votación dos días ";"La comisión mixta discutirá hasta las 11.00 horas las modificaciones que no tuvieron acuerdo entre la Cámara y el Senado.";"https://www.latercera.com/resizer/9HbHfzDyHZF3AkESLeA2XroS4bw=/375x250/smart/cloudfront-us-east-1.images.arcpublishing.com/copesa/KNP2YQ7HK5BADKVQ5IDKEDDAOA.jpg";"Shelmmy Carvajal";" Hace 19 horas ";"2024-07-10"
"  Los números del Only Fans chileno, Hamilton triunfa tras más de dos años de sequía y la incertidumbre de Francia";"/videopodcast/money-talks/los-numeros-del-only-fans-chileno-hamilton-triunfa-tras-mas-de-dos-anos-de-sequia-y-la-incertidumbre-de-francia/";"Money Talks ";"En una nueva edición de Money Talks, conversamos con Ignacio Badal, periodista de Pulso, de cómo la plataforma de suscripción con contenido para adultos pasó en solo cuatro años de tener 500 creadores a 99 mil, con ventas que a fines de 2023 llegaron a $9 mil millones, las cuales ya fueron alcanzadas en junio de este año.";"https://www.latercera.com/resizer/Xtgvx5EZKXQCWui9DY5FDUY5E5U=/375x250/smart/cloudfront-us-east-1.images.arcpublishing.com/copesa/M5VGQFY645BDJMDQ7HPTZBW7QE.jpg";"Paula Morales Lobos";" Hace 19 horas ";"2024-07-10"
"   “No me causa ni risa”: la reacción de Scaloni frente a sorpresiva pregunta sobre Dibu Martínez";"/el-deportivo/noticia/no-me-causa-ni-risa-la-reaccion-de-scaloni-frente-a-sorpresiva-pregunta-sobre-dibu-martinez/FUWIZUTHBJHXFDZWF3ZB4TYM6M/";"Fútbol ";"En la previa del duelo entre Argentina y Canadá por las semifinales de la Copa América se le consultó al DT sobre la posibilidad de que el portero sumara una nueva estadística con la Albiceleste.";"https://www.latercera.com/resizer/kAxWFiIeyFG8r8wHPr_wj5XXu6k=/375x250/smart/cloudfront-us-east-1.images.arcpublishing.com/copesa/QCTXIMLZTL26VSSKCHIJOPIIWI.jpg";"Pablo Retamal V.";" Hace 19 horas ";"2024-07-10"
"   Elizalde pone paños fríos a tensión con el PC por allanamiento en Villa Francia, pero recalca: “En Chile no se puede tener un arsenal”";"/politica/noticia/elizalde-pone-panos-frios-a-tension-con-el-pc-por-allanamiento-en-villa-francia-pero-recalca-en-chile-no-se-puede-tener-un-arsenal/XU2B5YWNOFGDZO22QR5Q4PYB4Y/";"Álvaro Elizalde ";"El titular de la Segpres, en una entrevista radial la mañana de este martes, dijo que se queda ""con las (recientes) declaraciones del presidente del Partido Comunista (Lautaro Carmona) que dan cuenta que no tiene diferencias con el gobierno en la política de seguridad"".";"https://www.latercera.com/resizer/k-qd_YYXr3OfnT0xDTcYSelU_-c=/375x250/smart/cloudfront-us-east-1.images.arcpublishing.com/copesa/H5XFEVD27NGLBGR62SAAZOYYE4.jpg";"Alonso Aranda";" Hace 20 horas ";"2024-07-10"
"   Cataldo dice que iniciarán proceso administrativo por filtración de preinforme de Contraloría sobre Junaeb";"/nacional/noticia/cataldo-dice-que-iniciaran-proceso-administrativo-para-develar-por-que-se-filtro-preinforme-de-contraloria-sobre-irregularidades-en-junaeb/W5HUCXSQH5D63AS7KFWJRBRZSU/";"Ministerio de Educación ";"Según denunció el ministro de Educación, este preinforme es de carácter ""reservado, confidencial y no público”, y por tanto le parece muy complejo que se esté discutiendo.";"https://www.latercera.com/resizer/iMyCmBkZDRqmX37HDLJbZb80Mys=/375x250/smart/cloudfront-us-east-1.images.arcpublishing.com/copesa/3COL2N744BAJXGQOXD4XG3EOZM.jpg";"Daniela Silva";" Hace 20 horas ";"2024-07-10"
"   “No cada vez que algo es malo uno le tiene que echar la culpa a Pinochet”: Tohá califica como una “imprudencia” solicitud de Petro para liberar a Jadue";"/politica/noticia/no-cada-vez-que-algo-es-malo-uno-le-tiene-que-echar-la-culpa-a-pinochet-toha-califica-como-una-imprudencia-solicitud-de-petro-para-liberar-a-jadue/QBC43Q2J4NEV5L2WMHUWG4AV5Y/";"Carolina Tohá ";"En virtud de la nota de protesta enviada a Colombia, por los dichos de su Presidente, la ministra del Interior dijo que desde Chile esperan que ""ese país corrija"".";"https://www.latercera.com/resizer/6b1nSFR6SQSQZIH_hPhGlcw2eXY=/375x250/smart/cloudfront-us-east-1.images.arcpublishing.com/copesa/N3GQTBOGONFYNFBXZAFJ2SP5YM.jpg";"Paula Pareja";" Hace 20 horas ";"2024-07-10"
"   “Una amenaza de destrucción mutua”: guía con los dragones que quedan en House of the Dragon";"/culto/2024/07/09/una-amenaza-de-destruccion-mutua-guia-con-los-dragones-que-quedan-en-house-of-the-dragon/";"Series ";"El capítulo más reciente de la serie de HBO demostró en la práctica la relevancia que tendrán las bestias en la disputa por el Trono de Hierro. Más ágiles o más robustos, en general sintonizan con las personalidades de sus jinetes y obedecen sus instrucciones. Aunque, como demostró el final del primer ciclo, puede haber excepciones.";"https://www.latercera.com/resizer/rx_GJDec4Kz6-RsxqaTIIQOHKcU=/375x250/smart/filters:focal(652x246:662x236)/cloudfront-us-east-1.images.arcpublishing.com/copesa/N7MHMMNE5NF5XMNWIHBM2SHVJY.jpg";"Gonzalo Valdivia";" Hace 20 horas ";"2024-07-10"
"   El “Brujo de Los Andes”: el brutal general peruano que retrasó la victoria de Chile en la Guerra del Pacífico";"/culto/2024/07/09/el-brujo-de-los-andes-el-brutal-general-peruano-que-retraso-la-victoria-de-chile-en-la-guerra-del-pacifico/";"Historia ";"El general Andrés Avelino Cáceres fue quien organizó la resistencia peruana a la ocupación chilena, a través de una guerra de guerrillas en la Cordillera. Gracias a su conocimiento del quechua, involucró a los indígenas de la zona, y su acción fue tan eficiente de que los chilenos lo bautizaron con un singular apodo. Acá la historia de un hombre poco conocido en Chile, y cuyas fuerzas aniquilaron a los jóvenes de La Concepción.";"https://www.latercera.com/resizer/xbSdXnIBTzXFh3eRfqUStDcMPK0=/375x250/smart/cloudfront-us-east-1.images.arcpublishing.com/copesa/4WXHWBN6ERAZNCQUSVB67R4EXU.jpg";"Pablo Retamal N.";" Hace 20 horas ";"2024-07-10"
"   Gen-3 Alpha: cómo es el nuevo generador de videos con Inteligencia Artificial que se adelantó a Sora de ChatGPT";"/tendencias/noticia/gen-3-alpha-como-es-el-nuevo-generador-de-videos-con-inteligencia-artificial-que-se-adelanto-a-sora-de-chatgpt/ZGKUKEHOEBFYPNKV3WNI3CQVRA/";"Tecnología ";"La herramienta permite a los usuarios generar distintos tipos de videos en alta definición. Esto es lo que debes saber sobre el nuevo sistema de Runway.";"https://www.latercera.com/resizer/2LXsJlp3BC4Cns-RfCeWKzZSe6A=/375x250/smart/cloudfront-us-east-1.images.arcpublishing.com/copesa/6GR4SGNSI5BZDGZUM6NGXU6HJ4.jpg";"Alexis Paiva Mack";" Hace 20 horas ";"2024-07-10"
